2018-05-30 06:51:43.886128,2018-05-30 04:32:00,
2018-05-30 07:21:44.336700,2018-05-30 04:32:00,
2018-05-30 07:51:44.543204,2018-05-30 07:32:00,
2018-05-30 08:21:45.139784,2018-05-30 07:32:00,
2018-05-30 08:51:45.525222,2018-05-30 07:32:00,
2018-05-30 09:21:45.890067,2018-05-30 07:32:00,
2018-05-30 09:51:46.106528,2018-05-30 09:51:00,
2018-05-30 10:21:46.601405,2018-05-30 10:01:00,
2018-05-30 10:51:47.223025,2018-05-30 10:32:00,
2018-05-30 11:21:47.572587,2018-05-30 10:32:00,
2018-05-30 11:51:47.732452,2018-05-30 10:32:00,
2018-05-30 12:21:48.114606,2018-05-30 10:32:00,
2018-05-30 12:51:48.393862,2018-05-30 10:32:00,
2018-05-30 13:21:48.625417,2018-05-30 10:32:00,
2018-05-30 13:51:49.034167,2018-05-30 13:32:00,
2018-05-30 14:21:49.176684,2018-05-30 13:32:00,
2018-05-30 14:51:49.840557,2018-05-30 13:32:00,
2018-05-30 15:21:50.453176,2018-05-30 13:32:00,
2018-05-30 15:51:51.877789,2018-05-30 13:32:00,
2018-05-30 16:21:53.388210,2018-05-30 13:32:00,
2018-05-30 16:51:53.576711,2018-05-30 16:34:00,
2018-05-30 17:21:53.921762,2018-05-30 16:34:00,
2018-05-30 17:51:54.170009,2018-05-30 16:34:00,
2018-05-30 18:22:03.523212,2018-05-30 16:34:00,
2018-06-01 16:05:37.944096,2018-06-01 13:46:00,
2018-06-01 16:35:38.237349,2018-06-01 16:32:00,
2018-06-01 17:05:38.409092,2018-06-01 16:32:00,
2018-06-01 17:35:38.594763,2018-06-01 16:32:00,
2018-06-01 18:05:38.801905,2018-06-01 16:32:00,
2018-06-01 18:35:39.092970,2018-06-01 16:32:00,
2018-06-01 19:05:39.290834,2018-06-01 16:32:00,
2018-06-01 19:35:39.418617,2018-06-01 16:32:00,
2018-06-01 20:05:39.582698,2018-06-01 19:31:00,
2018-06-01 20:35:39.695836,2018-06-01 20:01:00,
2018-06-01 21:05:39.880494,2018-06-01 20:01:00,
2018-06-01 21:35:40.264280,2018-06-01 20:01:00,
2018-06-01 22:05:41.634135,2018-06-01 20:01:00,
2018-06-01 22:35:41.986640,2018-06-01 22:32:00,
2018-06-01 23:05:42.124213,2018-06-01 22:32:00,
2018-06-01 23:35:42.357100,2018-06-01 22:32:00,
2018-06-02 00:05:42.856399,2018-06-01 22:32:00,
2018-06-02 00:35:43.063594,2018-06-01 22:32:00,
2018-06-02 01:05:57.470991,2018-06-01 22:32:00,
2018-06-02 01:35:58.010938,2018-06-02 01:32:00,
2018-06-02 02:05:58.368501,2018-06-02 01:32:00,
2018-06-02 02:35:58.769281,2018-06-02 01:32:00,
2018-06-02 03:05:59.072083,2018-06-02 01:32:00,
2018-06-02 03:35:59.292797,2018-06-02 01:32:00,
2018-06-02 04:05:59.653798,2018-06-02 01:32:00,
2018-06-02 04:35:59.865785,2018-06-02 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 05:06:00.360613,2018-06-02 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 05:36:00.687360,2018-06-02 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 06:06:00.855145,2018-06-02 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 06:36:01.321004,2018-06-02 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 07:06:01.546851,2018-06-02 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 07:36:01.809667,2018-06-02 07:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 08:06:02.826310,2018-06-02 07:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 08:36:03.235194,2018-06-02 07:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 09:06:03.547540,2018-06-02 07:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 09:36:03.881486,2018-06-02 07:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 10:06:04.279912,2018-06-02 07:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 10:36:04.516712,2018-06-02 10:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 11:06:05.008191,2018-06-02 10:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 11:36:05.373196,2018-06-02 10:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 12:06:05.710555,2018-06-02 10:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 12:36:05.978479,2018-06-02 10:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 13:06:06.135628,2018-06-02 10:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 13:36:06.410684,2018-06-02 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 14:06:06.768705,2018-06-02 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 14:36:07.324608,2018-06-02 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 15:06:07.553563,2018-06-02 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 15:36:07.795301,2018-06-02 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-02 16:06:07.967698,2018-06-02 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM LATE TONIGHT THROUGH SUNDAY
2018-06-04 16:19:44.889113,2018-06-04 13:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 16:49:45.230240,2018-06-04 16:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 17:19:46.096672,2018-06-04 16:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 17:49:46.517854,2018-06-04 16:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 18:19:46.965983,2018-06-04 16:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 18:49:47.837612,2018-06-04 16:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 19:19:48.068423,2018-06-04 16:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 19:49:48.465559,2018-06-04 19:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 20:19:48.632083,2018-06-04 19:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 20:49:49.026558,2018-06-04 19:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 21:19:49.353608,2018-06-04 19:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 21:49:49.707254,2018-06-04 19:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-04 22:19:50.074898,2018-06-04 19:31:00,SMALL CRAFT ADVISORY IN EFFECT FROM TUESDAY MORNING THROUGH
2018-06-06 14:48:20.323972,2018-06-06 13:31:00,
2018-06-06 15:18:20.860342,2018-06-06 13:31:00,
2018-06-06 15:48:21.284165,2018-06-06 13:31:00,
2018-06-06 16:18:21.664899,2018-06-06 13:31:00,
2018-06-06 16:48:22.305746,2018-06-06 16:31:00,
2018-06-06 17:18:28.550284,2018-06-06 16:31:00,
2018-06-06 17:48:28.914897,2018-06-06 16:31:00,
2018-06-06 18:18:29.302115,2018-06-06 18:13:00,
2018-06-06 18:48:29.905887,2018-06-06 18:19:00,
2018-06-06 19:18:30.360440,2018-06-06 18:19:00,
2018-06-06 19:48:31.840102,2018-06-06 19:31:00,
2018-06-06 20:18:32.491465,2018-06-06 19:31:00,
2018-06-06 20:48:33.230975,2018-06-06 19:31:00,
2018-06-06 21:18:33.662310,2018-06-06 19:31:00,
2018-06-06 21:48:35.030029,2018-06-06 19:31:00,
2018-06-06 22:18:35.576576,2018-06-06 22:05:00,
2018-06-06 22:48:36.153774,2018-06-06 22:31:00,
2018-06-06 23:18:38.501855,2018-06-06 22:31:00,
2018-06-06 23:48:38.684586,2018-06-06 22:31:00,
2018-06-07 00:18:39.132441,2018-06-06 22:31:00,
2018-06-07 00:48:39.568803,2018-06-06 22:31:00,
2018-06-07 01:18:40.146571,2018-06-06 22:31:00,
2018-06-07 01:48:40.496735,2018-06-07 01:39:00,
2018-06-07 02:18:40.887330,2018-06-07 01:39:00,
2018-06-07 02:48:41.102660,2018-06-07 01:39:00,
2018-06-07 03:18:41.578747,2018-06-07 01:39:00,
2018-06-07 03:48:41.844584,2018-06-07 01:39:00,
2018-06-07 04:18:42.952558,2018-06-07 01:39:00,
2018-06-07 04:48:43.179895,2018-06-07 04:31:00,
2018-06-07 05:18:43.529332,2018-06-07 04:31:00,
2018-06-07 05:48:44.103525,2018-06-07 04:31:00,
2018-06-07 06:18:44.556841,2018-06-07 04:31:00,
2018-06-07 06:48:44.957307,2018-06-07 04:31:00,
2018-06-07 07:18:46.759264,2018-06-07 04:31:00,
2018-06-07 07:48:47.042134,2018-06-07 07:31:00,
2018-06-07 08:18:47.580802,2018-06-07 07:31:00,
2018-06-07 08:48:47.778184,2018-06-07 07:31:00,
2018-06-07 09:18:54.009365,2018-06-07 07:31:00,
2018-06-07 09:48:54.245252,2018-06-07 07:31:00,
2018-06-07 10:18:54.653398,2018-06-07 07:31:00,
2018-06-07 10:48:54.993338,2018-06-07 10:31:00,
2018-06-07 11:18:55.202126,2018-06-07 10:31:00,
2018-06-07 11:48:55.460331,2018-06-07 10:31:00,
2018-06-07 12:18:55.615366,2018-06-07 10:31:00,
2018-06-07 12:48:55.871888,2018-06-07 10:31:00,
2018-06-07 13:18:56.031456,2018-06-07 10:31:00,
2018-06-07 13:48:56.356538,2018-06-07 13:32:00,
2018-06-07 14:18:56.706974,2018-06-07 13:32:00,
2018-06-07 14:48:57.001814,2018-06-07 13:32:00,
2018-06-07 15:18:57.446903,2018-06-07 13:32:00,
2018-06-07 15:48:57.764899,2018-06-07 13:32:00,
2018-06-07 16:18:58.175066,2018-06-07 13:32:00,
2018-06-07 16:48:58.640417,2018-06-07 16:32:00,
2018-06-07 17:18:58.918616,2018-06-07 17:09:00,
2018-06-07 17:48:59.229084,2018-06-07 17:09:00,
2018-06-07 18:18:59.447155,2018-06-07 17:09:00,
2018-06-07 18:49:00.727931,2018-06-07 17:09:00,
2018-06-07 19:19:01.071029,2018-06-07 17:09:00,
2018-06-07 19:49:01.438488,2018-06-07 19:31:00,
2018-06-07 20:19:01.799846,2018-06-07 19:31:00,
2018-06-07 20:49:02.039377,2018-06-07 20:34:00,
2018-06-07 21:19:02.404737,2018-06-07 20:34:00,
2018-06-07 21:49:02.752951,2018-06-07 20:34:00,
2018-06-07 22:19:03.171112,2018-06-07 20:34:00,
2018-06-07 22:49:03.402591,2018-06-07 22:31:00,
2018-06-07 23:19:17.956427,2018-06-07 22:31:00,
2018-06-07 23:49:18.350239,2018-06-07 22:31:00,
2018-06-08 00:19:18.833591,2018-06-07 22:31:00,
2018-06-08 00:49:19.182158,2018-06-07 22:31:00,
2018-06-08 01:19:19.613821,2018-06-07 22:31:00,
2018-06-08 01:49:19.942570,2018-06-08 01:31:00,
2018-06-08 02:19:20.324834,2018-06-08 01:31:00,
2018-06-08 02:49:20.545925,2018-06-08 02:34:00,
2018-06-08 03:19:20.781733,2018-06-08 02:34:00,
2018-06-08 03:49:21.187103,2018-06-08 02:34:00,
2018-06-08 04:19:21.443613,2018-06-08 02:34:00,
2018-06-08 04:49:22.045715,2018-06-08 04:32:00,
2018-06-08 05:19:22.401517,2018-06-08 04:32:00,
2018-06-08 05:49:22.965425,2018-06-08 04:32:00,
2018-06-08 06:19:23.385806,2018-06-08 04:32:00,
2018-06-08 06:49:23.697816,2018-06-08 04:32:00,
2018-06-08 07:19:24.014925,2018-06-08 04:32:00,
2018-06-08 07:49:24.918129,2018-06-08 07:31:00,
2018-06-08 08:19:25.589633,2018-06-08 07:31:00,
2018-06-08 08:49:25.968036,2018-06-08 07:31:00,
2018-06-08 09:19:26.204286,2018-06-08 07:31:00,
2018-06-08 09:49:26.507625,2018-06-08 07:31:00,
2018-06-08 10:19:27.012801,2018-06-08 07:31:00,
2018-06-08 10:49:27.440194,2018-06-08 10:31:00,
2018-06-08 11:19:27.723679,2018-06-08 10:31:00,
2018-06-08 11:49:28.086850,2018-06-08 10:31:00,
2018-06-08 12:19:28.352439,2018-06-08 10:31:00,
2018-06-08 12:49:28.669053,2018-06-08 10:31:00,
2018-06-08 13:19:28.959945,2018-06-08 10:31:00,
2018-06-08 13:49:29.449710,2018-06-08 13:32:00,
2018-06-08 14:19:29.697029,2018-06-08 13:32:00,
2018-06-08 14:49:29.869499,2018-06-08 13:32:00,
2018-06-08 15:19:30.309627,2018-06-08 13:32:00,
2018-06-08 15:49:30.455137,2018-06-08 13:32:00,
2018-06-08 16:19:30.609869,2018-06-08 13:32:00,
2018-06-08 16:49:30.948288,2018-06-08 16:32:00,
2018-06-08 17:19:31.358294,2018-06-08 16:32:00,
2018-06-08 17:49:31.645479,2018-06-08 16:32:00,
2018-06-08 18:19:32.025043,2018-06-08 16:32:00,
2018-06-08 18:49:32.530335,2018-06-08 16:32:00,
2018-06-08 19:19:32.705972,2018-06-08 16:32:00,
2018-06-08 19:49:33.053555,2018-06-08 19:32:00,
2018-06-08 20:19:33.460847,2018-06-08 19:32:00,
2018-06-08 20:49:33.793311,2018-06-08 19:32:00,
2018-06-08 21:19:33.929070,2018-06-08 19:32:00,
2018-06-08 21:49:34.251885,2018-06-08 19:32:00,
2018-06-08 22:19:34.499413,2018-06-08 19:32:00,
2018-06-08 22:49:34.831258,2018-06-08 22:32:00,
2018-06-08 23:19:35.209865,2018-06-08 22:32:00,
2018-06-08 23:49:35.391616,2018-06-08 22:32:00,
2018-06-09 00:19:35.753014,2018-06-08 22:32:00,
2018-06-09 00:49:36.121400,2018-06-08 22:32:00,
2018-06-09 01:19:36.380545,2018-06-08 22:32:00,
2018-06-09 01:49:36.912872,2018-06-09 01:31:00,
2018-06-09 02:19:37.276917,2018-06-09 01:31:00,
2018-06-09 02:49:37.787748,2018-06-09 01:31:00,
2018-06-09 03:19:38.146178,2018-06-09 01:31:00,
2018-06-09 03:49:52.580387,2018-06-09 01:31:00,
2018-06-09 04:19:52.827124,2018-06-09 01:31:00,
2018-06-09 04:49:53.035075,2018-06-09 04:32:00,
2018-06-09 05:19:53.454820,2018-06-09 04:32:00,
2018-06-09 05:49:53.651485,2018-06-09 04:32:00,
2018-06-09 06:19:54.001432,2018-06-09 04:32:00,
2018-06-09 06:49:54.347260,2018-06-09 04:32:00,
2018-06-09 07:19:54.713055,2018-06-09 04:32:00,
2018-06-09 07:49:55.524322,2018-06-09 07:32:00,
2018-06-09 08:19:56.434799,2018-06-09 07:32:00,
2018-06-09 08:49:56.699031,2018-06-09 07:32:00,
2018-06-09 09:19:56.876484,2018-06-09 07:32:00,
2018-06-09 09:49:57.125117,2018-06-09 07:32:00,
2018-06-09 10:19:57.350005,2018-06-09 07:32:00,
2018-06-09 10:49:57.751954,2018-06-09 10:38:00,
2018-06-09 11:19:58.128067,2018-06-09 10:38:00,
2018-06-09 11:49:58.538579,2018-06-09 10:38:00,
2018-06-09 12:19:58.927617,2018-06-09 10:38:00,
2018-06-09 12:49:59.384057,2018-06-09 10:38:00,
2018-06-09 13:20:00.597780,2018-06-09 10:38:00,
2018-06-09 13:50:00.756381,2018-06-09 13:31:00,
2018-06-09 14:20:00.927981,2018-06-09 13:31:00,
2018-06-09 14:50:15.688559,2018-06-09 13:31:00,
2018-06-09 15:20:16.000464,2018-06-09 13:31:00,
2018-06-09 15:50:16.333951,2018-06-09 13:31:00,
2018-06-09 16:20:16.575086,2018-06-09 13:31:00,
2018-06-09 16:50:17.003755,2018-06-09 16:32:00,
2018-06-09 17:20:17.364665,2018-06-09 16:32:00,
2018-06-09 17:50:17.714324,2018-06-09 16:32:00,
2018-06-09 18:20:23.143092,2018-06-09 16:32:00,
2018-06-09 18:50:23.595102,2018-06-09 16:32:00,
2018-06-09 19:20:24.718087,2018-06-09 16:32:00,
2018-06-09 19:50:25.094814,2018-06-09 19:32:00,
2018-06-09 20:20:25.327014,2018-06-09 19:32:00,
2018-06-09 20:50:25.687956,2018-06-09 19:32:00,
2018-06-09 21:20:26.037008,2018-06-09 20:58:00,
2018-06-09 21:50:26.413898,2018-06-09 20:58:00,
2018-06-09 22:20:26.650458,2018-06-09 20:58:00,
2018-06-09 22:50:26.831560,2018-06-09 22:31:00,
2018-06-09 23:20:41.257331,2018-06-09 22:31:00,
2018-06-09 23:50:41.506810,2018-06-09 22:31:00,
2018-06-10 00:20:41.947267,2018-06-09 22:31:00,
2018-06-10 00:50:42.583961,2018-06-09 22:31:00,
2018-06-10 01:20:43.414608,2018-06-09 22:31:00,
2018-06-11 15:53:44.850425,2018-06-11 15:22:00,
2018-06-11 16:23:44.992205,2018-06-11 15:22:00,
2018-06-11 16:53:45.436050,2018-06-11 16:33:00,
2018-06-11 17:23:45.861327,2018-06-11 16:33:00,
2018-06-11 17:53:46.084495,2018-06-11 16:33:00,
2018-06-11 18:23:46.469208,2018-06-11 16:33:00,
2018-06-11 18:53:46.858176,2018-06-11 16:33:00,
2018-06-11 19:23:52.201637,2018-06-11 16:33:00,
2018-06-11 19:53:52.376950,2018-06-11 19:32:00,
2018-06-11 20:23:52.713109,2018-06-11 19:48:00,
2018-06-11 20:53:52.899668,2018-06-11 19:48:00,
2018-06-11 21:23:53.109806,2018-06-11 19:48:00,
2018-06-11 21:53:53.562619,2018-06-11 19:48:00,
2018-06-11 22:23:53.737748,2018-06-11 19:48:00,
2018-06-11 22:53:54.141665,2018-06-11 22:31:00,
2018-06-11 23:23:54.418076,2018-06-11 22:31:00,
2018-06-11 23:53:54.637159,2018-06-11 22:31:00,
2018-06-12 00:23:55.000432,2018-06-11 22:31:00,
2018-06-12 00:53:55.211324,2018-06-11 22:31:00,
2018-06-12 01:23:55.588347,2018-06-11 22:31:00,
2018-06-12 01:53:55.783650,2018-06-12 01:34:00,
2018-06-12 02:23:56.167486,2018-06-12 01:34:00,
2018-06-12 02:53:56.697772,2018-06-12 02:39:00,
2018-06-12 03:23:56.913678,2018-06-12 02:39:00,
2018-06-12 03:53:57.293295,2018-06-12 02:39:00,
2018-06-12 04:24:03.152206,2018-06-12 02:39:00,
2018-06-12 04:54:03.364777,2018-06-12 04:32:00,
2018-06-12 05:24:03.557969,2018-06-12 04:32:00,
2018-06-12 05:54:05.010286,2018-06-12 04:32:00,
2018-06-12 06:24:05.366797,2018-06-12 04:32:00,
2018-06-12 06:54:05.708398,2018-06-12 04:32:00,
2018-06-12 07:24:06.165454,2018-06-12 04:32:00,
2018-06-12 07:54:06.373127,2018-06-12 07:32:00,
2018-06-12 08:24:06.855803,2018-06-12 07:32:00,
2018-06-12 08:54:07.309778,2018-06-12 07:32:00,
2018-06-12 09:24:07.613929,2018-06-12 09:23:00,
2018-06-12 09:54:07.965108,2018-06-12 09:23:00,
2018-06-12 10:24:08.197306,2018-06-12 09:23:00,
2018-06-12 10:54:08.318343,2018-06-12 10:32:00,
2018-06-12 11:24:08.659777,2018-06-12 10:32:00,
2018-06-12 11:54:08.881138,2018-06-12 10:32:00,
2018-06-12 12:24:09.398051,2018-06-12 10:32:00,
2018-06-12 12:54:09.756844,2018-06-12 10:32:00,
2018-06-12 13:24:10.033005,2018-06-12 10:32:00,
2018-06-12 13:54:10.286950,2018-06-12 13:32:00,
2018-06-12 14:24:10.681139,2018-06-12 13:32:00,
2018-06-12 14:54:10.884074,2018-06-12 13:32:00,
2018-06-12 15:24:11.269281,2018-06-12 14:45:00,
2018-06-12 15:54:11.638229,2018-06-12 14:45:00,
2018-06-12 16:24:12.036347,2018-06-12 14:45:00,
2018-06-12 16:54:12.196147,2018-06-12 16:32:00,
2018-06-12 17:24:12.466180,2018-06-12 16:32:00,
2018-06-12 17:54:12.696958,2018-06-12 16:32:00,
2018-06-12 18:24:13.174708,2018-06-12 18:21:00,
2018-06-12 18:54:13.383277,2018-06-12 18:21:00,
2018-06-12 19:24:13.607715,2018-06-12 18:21:00,
2018-06-12 19:54:13.780036,2018-06-12 19:36:00,
2018-06-12 20:24:14.126518,2018-06-12 19:36:00,
2018-06-12 20:54:14.552330,2018-06-12 19:36:00,
2018-06-12 21:24:14.908720,2018-06-12 21:15:00,
2018-06-12 21:54:15.592314,2018-06-12 21:15:00,
2018-06-12 22:24:15.765901,2018-06-12 21:15:00,
2018-06-12 22:54:15.993505,2018-06-12 22:32:00,
2018-06-12 23:24:16.353485,2018-06-12 22:32:00,
2018-06-12 23:54:16.778394,2018-06-12 22:32:00,
2018-06-13 00:24:17.390423,2018-06-12 22:32:00,
2018-06-13 00:54:17.659433,2018-06-12 22:32:00,
2018-06-13 01:24:18.087244,2018-06-12 22:32:00,
2018-06-13 01:54:18.621456,2018-06-13 01:32:00,
2018-06-13 02:24:19.457326,2018-06-13 01:32:00,
2018-06-13 02:54:19.671608,2018-06-13 01:32:00,
2018-06-13 03:24:20.284528,2018-06-13 01:32:00,
2018-06-13 03:54:20.523168,2018-06-13 01:32:00,
2018-06-13 04:24:20.752182,2018-06-13 01:32:00,
2018-06-13 04:54:21.060180,2018-06-13 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 05:24:22.440156,2018-06-13 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 05:54:22.669906,2018-06-13 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 06:24:23.205861,2018-06-13 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 06:54:23.544399,2018-06-13 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 07:24:23.727358,2018-06-13 04:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 07:54:23.986966,2018-06-13 07:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 08:24:24.275394,2018-06-13 07:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 08:54:24.484525,2018-06-13 07:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 09:24:24.654282,2018-06-13 07:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 09:54:25.532795,2018-06-13 07:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 10:24:40.169926,2018-06-13 07:32:00,SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH
2018-06-13 13:53:37.087781,2018-06-13 13:32:00,"SMALL CRAFT ADVISORY IN EFFECT UNTIL 8 PM EDT THIS EVENING
SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH"
2018-06-13 14:23:37.564127,2018-06-13 13:32:00,"SMALL CRAFT ADVISORY IN EFFECT UNTIL 8 PM EDT THIS EVENING
SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH"
2018-06-13 14:53:37.917728,2018-06-13 13:32:00,"SMALL CRAFT ADVISORY IN EFFECT UNTIL 8 PM EDT THIS EVENING
SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH"
2018-06-13 15:23:38.268226,2018-06-13 13:32:00,"SMALL CRAFT ADVISORY IN EFFECT UNTIL 8 PM EDT THIS EVENING
SMALL CRAFT ADVISORY IN EFFECT FROM THURSDAY MORNING THROUGH"
